Timestamp,Email address,What is your name?,Please enter your email address.,What is your age group?,What is your gender?,How frequently do you order food from Swiggy?,What type of food do you usually order?,What time of day do you usually place your order?,What is your average order value?,Rate your overall delivery experience with Swiggy?,Was the delivery on time?,How would you rate the food packaging quality?,Did you face any issues with the delivery executive?,How easy is it to navigate the Swiggy app/website?,What is your preferred payment method?,Which mode do you prefer more?
24/10/2024 17:14:33,user870@example.com,User 870,user870@example.com,25-34,Male,Occasionally,Chinese Cuisine,Breakfast (6 AM - 10 AM),More than ₹1000,5,No,2,No,3,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:14:33,user871@example.com,User 871,user871@example.com,18-24,Male,Daily,Beverages,Breakfast (6 AM - 10 AM),Less than ₹200,5,No,3,Yes,5,Credit/Debit Card,Cafes
24/10/2024 17:14:33,user872@example.com,User 872,user872@example.com,25-34,Male,Daily,Chinese Cuisine,Lunch (12 PM - 3 PM),More than ₹1000,4,Yes,4,No,3,Cash on Delivery,Dine restaurant
24/10/2024 17:14:34,user873@example.com,User 873,user873@example.com,45-54,Male,Monthly,Chinese Cuisine,Breakfast (6 AM - 10 AM),More than ₹1000,3,Yes,4,Yes,2,Cash on Delivery,Dine restaurant
24/10/2024 17:14:34,user874@example.com,User 874,user874@example.com,35-44,Prefer not to say,Daily,Other,Dinner (7 PM - 10 PM),Less than ₹200,4,Yes,5,Yes,2,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:14:34,user875@example.com,User 875,user875@example.com,18-24,Non-binary/Other,Daily,Other,Breakfast (6 AM - 10 AM),More than ₹1000,1,No,1,Yes,5,Credit/Debit Card,Cafes
24/10/2024 17:14:35,user876@example.com,User 876,user876@example.com,18-24,Male,Weekly,Indian Cuisine,Lunch (12 PM - 3 PM),Less than ₹200,2,Yes,5,Yes,2,"Wallet (e.g., Paytm, Amazon Pay)",Dine restaurant
24/10/2024 17:14:35,user877@example.com,User 877,user877@example.com,35-44,Prefer not to say,Monthly,Desserts,Breakfast (6 AM - 10 AM),₹500 - ₹1000,4,Yes,5,No,4,Net Banking,Cafes
24/10/2024 17:14:35,user878@example.com,User 878,user878@example.com,35-44,Female,Monthly,Italian Cuisine,Late Night (After 10 PM),₹500 - ₹1000,5,Yes,4,No,4,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:14:35,user879@example.com,User 879,user879@example.com,35-44,Non-binary/Other,Monthly,Desserts,Breakfast (6 AM - 10 AM),Less than ₹200,2,No,1,Yes,3,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:14:36,user880@example.com,User 880,user880@example.com,45-54,Prefer not to say,Occasionally,Desserts,Lunch (12 PM - 3 PM),More than ₹1000,4,No,2,No,2,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:14:36,user881@example.com,User 881,user881@example.com,18-24,Male,Weekly,Other,Dinner (7 PM - 10 PM),Less than ₹200,1,No,5,No,2,"Wallet (e.g., Paytm, Amazon Pay)",Dine restaurant
24/10/2024 17:14:36,user882@example.com,User 882,user882@example.com,55+,Male,Daily,Indian Cuisine,Lunch (12 PM - 3 PM),More than ₹1000,5,Yes,3,Yes,3,"UPI (e.g., Google Pay, PhonePe)",Cafes
24/10/2024 17:14:37,user883@example.com,User 883,user883@example.com,45-54,Prefer not to say,Daily,Italian Cuisine,Dinner (7 PM - 10 PM),More than ₹1000,5,No,4,Yes,2,Credit/Debit Card,Cafes
24/10/2024 17:14:37,user884@example.com,User 884,user884@example.com,18-24,Prefer not to say,Occasionally,Chinese Cuisine,Breakfast (6 AM - 10 AM),₹500 - ₹1000,5,Yes,4,Yes,5,Cash on Delivery,Dine restaurant
24/10/2024 17:14:37,user885@example.com,User 885,user885@example.com,18-24,Male,Monthly,Other,Late Night (After 10 PM),₹200 - ₹500,2,No,4,No,3,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:14:38,user886@example.com,User 886,user886@example.com,45-54,Prefer not to say,Daily,Desserts,Dinner (7 PM - 10 PM),Less than ₹200,2,Yes,5,Yes,4,Cash on Delivery,Cafes
24/10/2024 17:14:39,user887@example.com,User 887,user887@example.com,35-44,Non-binary/Other,Occasionally,Healthy/Organic,Lunch (12 PM - 3 PM),₹200 - ₹500,1,No,3,No,1,Net Banking,Dine restaurant
24/10/2024 17:14:39,user888@example.com,User 888,user888@example.com,35-44,Female,Monthly,Beverages,Lunch (12 PM - 3 PM),More than ₹1000,1,Yes,2,Yes,3,Net Banking,Cafes
24/10/2024 17:14:39,user889@example.com,User 889,user889@example.com,45-54,Male,Occasionally,Indian Cuisine,Late Night (After 10 PM),More than ₹1000,3,Yes,4,No,3,Credit/Debit Card,Dine restaurant
24/10/2024 17:14:40,user890@example.com,User 890,user890@example.com,25-34,Male,Monthly,Beverages,Late Night (After 10 PM),More than ₹1000,2,No,3,No,4,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:14:40,user891@example.com,User 891,user891@example.com,35-44,Male,Daily,Beverages,Lunch (12 PM - 3 PM),More than ₹1000,3,Yes,2,No,1,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:14:40,user892@example.com,User 892,user892@example.com,45-54,Male,Daily,Other,Late Night (After 10 PM),₹500 - ₹1000,5,No,1,Yes,2,Net Banking,Cafes
24/10/2024 17:14:40,user893@example.com,User 893,user893@example.com,35-44,Female,Monthly,Italian Cuisine,Dinner (7 PM - 10 PM),₹200 - ₹500,4,Yes,4,Yes,1,Net Banking,Cafes
24/10/2024 17:14:41,user894@example.com,User 894,user894@example.com,25-34,Non-binary/Other,Daily,Healthy/Organic,Lunch (12 PM - 3 PM),More than ₹1000,4,No,5,No,5,"Wallet (e.g., Paytm, Amazon Pay)",Dine restaurant
24/10/2024 17:14:41,user895@example.com,User 895,user895@example.com,18-24,Female,Monthly,Chinese Cuisine,Late Night (After 10 PM),Less than ₹200,4,No,4,Yes,1,Net Banking,Dine restaurant
24/10/2024 17:14:42,user896@example.com,User 896,user896@example.com,45-54,Non-binary/Other,Weekly,Chinese Cuisine,Lunch (12 PM - 3 PM),₹500 - ₹1000,1,Yes,4,No,5,Cash on Delivery,Dine restaurant
24/10/2024 17:14:42,user897@example.com,User 897,user897@example.com,55+,Prefer not to say,Weekly,Chinese Cuisine,Dinner (7 PM - 10 PM),Less than ₹200,5,No,4,Yes,4,Credit/Debit Card,Dine restaurant
24/10/2024 17:14:42,user898@example.com,User 898,user898@example.com,25-34,Female,Occasionally,Italian Cuisine,Lunch (12 PM - 3 PM),More than ₹1000,2,No,5,No,3,Cash on Delivery,Dine restaurant
24/10/2024 17:14:43,user899@example.com,User 899,user899@example.com,25-34,Prefer not to say,Occasionally,Italian Cuisine,Breakfast (6 AM - 10 AM),Less than ₹200,4,No,1,No,2,"Wallet (e.g., Paytm, Amazon Pay)",Dine restaurant
24/10/2024 17:14:43,user900@example.com,User 900,user900@example.com,45-54,Female,Occasionally,Healthy/Organic,Late Night (After 10 PM),Less than ₹200,2,No,5,No,1,Net Banking,Cafes
24/10/2024 17:14:43,user901@example.com,User 901,user901@example.com,45-54,Male,Monthly,Beverages,Breakfast (6 AM - 10 AM),Less than ₹200,5,Yes,2,No,3,Cash on Delivery,Cafes
24/10/2024 17:14:43,user902@example.com,User 902,user902@example.com,18-24,Male,Monthly,Indian Cuisine,Dinner (7 PM - 10 PM),₹500 - ₹1000,4,Yes,5,No,5,Credit/Debit Card,Cafes
24/10/2024 17:14:44,user903@example.com,User 903,user903@example.com,35-44,Non-binary/Other,Weekly,Desserts,Dinner (7 PM - 10 PM),₹200 - ₹500,5,Yes,5,Yes,5,Cash on Delivery,Dine restaurant
24/10/2024 17:14:44,user904@example.com,User 904,user904@example.com,25-34,Prefer not to say,Daily,Other,Lunch (12 PM - 3 PM),₹200 - ₹500,3,Yes,1,Yes,5,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:14:44,user905@example.com,User 905,user905@example.com,55+,Male,Weekly,Beverages,Lunch (12 PM - 3 PM),More than ₹1000,5,Yes,2,Yes,5,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:14:45,user906@example.com,User 906,user906@example.com,45-54,Female,Monthly,Italian Cuisine,Late Night (After 10 PM),₹500 - ₹1000,4,No,1,No,3,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:14:45,user907@example.com,User 907,user907@example.com,45-54,Prefer not to say,Occasionally,Italian Cuisine,Dinner (7 PM - 10 PM),Less than ₹200,3,Yes,2,Yes,4,Cash on Delivery,Dine restaurant
24/10/2024 17:14:45,user908@example.com,User 908,user908@example.com,35-44,Male,Weekly,Other,Late Night (After 10 PM),Less than ₹200,4,No,2,Yes,5,Credit/Debit Card,Dine restaurant
24/10/2024 17:14:45,user909@example.com,User 909,user909@example.com,35-44,Female,Daily,Desserts,Late Night (After 10 PM),₹500 - ₹1000,3,No,2,No,2,Net Banking,Dine restaurant
24/10/2024 17:14:46,user910@example.com,User 910,user910@example.com,18-24,Prefer not to say,Occasionally,Chinese Cuisine,Dinner (7 PM - 10 PM),Less than ₹200,1,No,2,No,2,"UPI (e.g., Google Pay, PhonePe)",Cafes
24/10/2024 17:14:46,user911@example.com,User 911,user911@example.com,55+,Prefer not to say,Weekly,Desserts,Late Night (After 10 PM),₹200 - ₹500,1,No,2,No,4,Credit/Debit Card,Cafes
24/10/2024 17:14:46,user912@example.com,User 912,user912@example.com,25-34,Male,Occasionally,Indian Cuisine,Late Night (After 10 PM),₹200 - ₹500,2,No,5,No,4,Credit/Debit Card,Cafes
24/10/2024 17:14:47,user913@example.com,User 913,user913@example.com,25-34,Male,Weekly,Indian Cuisine,Breakfast (6 AM - 10 AM),Less than ₹200,1,Yes,4,No,4,Net Banking,Dine restaurant
24/10/2024 17:14:47,user914@example.com,User 914,user914@example.com,18-24,Prefer not to say,Weekly,Indian Cuisine,Dinner (7 PM - 10 PM),₹500 - ₹1000,5,Yes,3,No,3,Credit/Debit Card,Dine restaurant
24/10/2024 17:14:47,user915@example.com,User 915,user915@example.com,25-34,Male,Weekly,Beverages,Late Night (After 10 PM),₹200 - ₹500,5,No,2,No,5,Cash on Delivery,Dine restaurant
24/10/2024 17:14:47,user916@example.com,User 916,user916@example.com,55+,Female,Daily,Italian Cuisine,Dinner (7 PM - 10 PM),Less than ₹200,1,No,3,No,2,Credit/Debit Card,Cafes
24/10/2024 17:14:48,user917@example.com,User 917,user917@example.com,55+,Female,Daily,Indian Cuisine,Breakfast (6 AM - 10 AM),More than ₹1000,4,Yes,5,Yes,2,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:14:48,user918@example.com,User 918,user918@example.com,45-54,Non-binary/Other,Monthly,Other,Breakfast (6 AM - 10 AM),More than ₹1000,1,Yes,4,No,3,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:14:48,user919@example.com,User 919,user919@example.com,55+,Female,Monthly,Italian Cuisine,Late Night (After 10 PM),More than ₹1000,4,No,2,No,4,Net Banking,Dine restaurant
24/10/2024 17:14:48,user920@example.com,User 920,user920@example.com,18-24,Female,Occasionally,Desserts,Dinner (7 PM - 10 PM),₹200 - ₹500,4,Yes,3,Yes,5,"UPI (e.g., Google Pay, PhonePe)",Cafes
24/10/2024 17:14:49,user921@example.com,User 921,user921@example.com,18-24,Non-binary/Other,Occasionally,Other,Late Night (After 10 PM),₹500 - ₹1000,3,No,4,Yes,4,Net Banking,Cafes
24/10/2024 17:14:49,user922@example.com,User 922,user922@example.com,25-34,Female,Daily,Desserts,Lunch (12 PM - 3 PM),More than ₹1000,4,No,1,No,4,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:14:49,user923@example.com,User 923,user923@example.com,25-34,Prefer not to say,Weekly,Desserts,Breakfast (6 AM - 10 AM),₹200 - ₹500,5,No,3,No,4,Net Banking,Cafes
24/10/2024 17:14:50,user924@example.com,User 924,user924@example.com,45-54,Prefer not to say,Weekly,Beverages,Late Night (After 10 PM),Less than ₹200,4,Yes,1,No,1,Net Banking,Dine restaurant
24/10/2024 17:14:50,user925@example.com,User 925,user925@example.com,55+,Prefer not to say,Weekly,Beverages,Lunch (12 PM - 3 PM),₹500 - ₹1000,5,No,5,No,5,Net Banking,Cafes
24/10/2024 17:14:50,user926@example.com,User 926,user926@example.com,18-24,Non-binary/Other,Daily,Italian Cuisine,Late Night (After 10 PM),₹500 - ₹1000,5,No,5,Yes,3,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:14:51,user927@example.com,User 927,user927@example.com,45-54,Non-binary/Other,Monthly,Healthy/Organic,Dinner (7 PM - 10 PM),More than ₹1000,2,Yes,3,Yes,2,Net Banking,Cafes
24/10/2024 17:14:51,user928@example.com,User 928,user928@example.com,18-24,Prefer not to say,Occasionally,Healthy/Organic,Late Night (After 10 PM),More than ₹1000,3,No,1,No,2,Credit/Debit Card,Dine restaurant
24/10/2024 17:14:51,user929@example.com,User 929,user929@example.com,45-54,Female,Daily,Beverages,Breakfast (6 AM - 10 AM),More than ₹1000,1,Yes,5,Yes,1,"Wallet (e.g., Paytm, Amazon Pay)",Dine restaurant
24/10/2024 17:14:52,user930@example.com,User 930,user930@example.com,18-24,Non-binary/Other,Daily,Beverages,Dinner (7 PM - 10 PM),More than ₹1000,4,Yes,3,Yes,5,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:14:52,user931@example.com,User 931,user931@example.com,18-24,Male,Occasionally,Healthy/Organic,Breakfast (6 AM - 10 AM),₹500 - ₹1000,3,Yes,5,Yes,3,Credit/Debit Card,Dine restaurant
24/10/2024 17:14:52,user932@example.com,User 932,user932@example.com,45-54,Non-binary/Other,Weekly,Healthy/Organic,Lunch (12 PM - 3 PM),Less than ₹200,1,Yes,5,No,1,Credit/Debit Card,Dine restaurant
24/10/2024 17:14:52,user933@example.com,User 933,user933@example.com,35-44,Male,Daily,Other,Dinner (7 PM - 10 PM),Less than ₹200,1,Yes,1,No,3,Cash on Delivery,Cafes
24/10/2024 17:14:53,user934@example.com,User 934,user934@example.com,45-54,Female,Weekly,Italian Cuisine,Breakfast (6 AM - 10 AM),More than ₹1000,1,Yes,1,Yes,3,Net Banking,Cafes
24/10/2024 17:14:53,user935@example.com,User 935,user935@example.com,18-24,Non-binary/Other,Occasionally,Beverages,Lunch (12 PM - 3 PM),₹200 - ₹500,3,No,1,No,5,Cash on Delivery,Cafes
24/10/2024 17:14:53,user936@example.com,User 936,user936@example.com,25-34,Non-binary/Other,Weekly,Chinese Cuisine,Lunch (12 PM - 3 PM),₹200 - ₹500,5,No,4,Yes,3,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:14:53,user937@example.com,User 937,user937@example.com,55+,Non-binary/Other,Daily,Other,Dinner (7 PM - 10 PM),₹500 - ₹1000,1,Yes,4,Yes,5,"UPI (e.g., Google Pay, PhonePe)",Cafes
24/10/2024 17:14:54,user938@example.com,User 938,user938@example.com,35-44,Female,Occasionally,Beverages,Lunch (12 PM - 3 PM),₹500 - ₹1000,4,No,4,No,1,"UPI (e.g., Google Pay, PhonePe)",Cafes
24/10/2024 17:14:54,user939@example.com,User 939,user939@example.com,18-24,Non-binary/Other,Monthly,Indian Cuisine,Dinner (7 PM - 10 PM),More than ₹1000,3,No,2,Yes,3,"UPI (e.g., Google Pay, PhonePe)",Cafes
24/10/2024 17:14:54,user940@example.com,User 940,user940@example.com,45-54,Female,Weekly,Indian Cuisine,Late Night (After 10 PM),More than ₹1000,4,Yes,5,Yes,1,Credit/Debit Card,Dine restaurant
24/10/2024 17:14:55,user941@example.com,User 941,user941@example.com,35-44,Female,Weekly,Desserts,Lunch (12 PM - 3 PM),Less than ₹200,5,Yes,5,No,3,Cash on Delivery,Cafes
24/10/2024 17:14:55,user942@example.com,User 942,user942@example.com,35-44,Non-binary/Other,Weekly,Healthy/Organic,Breakfast (6 AM - 10 AM),₹200 - ₹500,3,Yes,5,Yes,3,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:14:55,user943@example.com,User 943,user943@example.com,55+,Male,Weekly,Indian Cuisine,Breakfast (6 AM - 10 AM),₹200 - ₹500,3,Yes,3,No,5,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:14:55,user944@example.com,User 944,user944@example.com,55+,Prefer not to say,Daily,Indian Cuisine,Lunch (12 PM - 3 PM),More than ₹1000,4,Yes,3,Yes,2,Net Banking,Cafes
24/10/2024 17:14:56,user945@example.com,User 945,user945@example.com,25-34,Male,Occasionally,Chinese Cuisine,Late Night (After 10 PM),₹500 - ₹1000,5,Yes,1,No,4,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:14:56,user946@example.com,User 946,user946@example.com,18-24,Male,Monthly,Healthy/Organic,Breakfast (6 AM - 10 AM),₹500 - ₹1000,3,No,4,Yes,4,"Wallet (e.g., Paytm, Amazon Pay)",Dine restaurant
24/10/2024 17:14:56,user947@example.com,User 947,user947@example.com,25-34,Female,Daily,Other,Breakfast (6 AM - 10 AM),₹500 - ₹1000,4,Yes,2,No,1,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:14:56,user948@example.com,User 948,user948@example.com,18-24,Prefer not to say,Daily,Desserts,Dinner (7 PM - 10 PM),₹200 - ₹500,1,Yes,1,Yes,3,Cash on Delivery,Cafes
24/10/2024 17:14:57,user949@example.com,User 949,user949@example.com,35-44,Male,Daily,Chinese Cuisine,Breakfast (6 AM - 10 AM),₹500 - ₹1000,4,Yes,1,Yes,3,Net Banking,Cafes
24/10/2024 17:14:57,user950@example.com,User 950,user950@example.com,55+,Prefer not to say,Occasionally,Chinese Cuisine,Dinner (7 PM - 10 PM),₹200 - ₹500,2,No,3,No,4,Credit/Debit Card,Cafes
24/10/2024 17:14:57,user951@example.com,User 951,user951@example.com,25-34,Male,Daily,Beverages,Lunch (12 PM - 3 PM),More than ₹1000,2,No,3,No,5,Credit/Debit Card,Cafes
24/10/2024 17:14:58,user952@example.com,User 952,user952@example.com,18-24,Female,Monthly,Chinese Cuisine,Breakfast (6 AM - 10 AM),₹500 - ₹1000,3,Yes,2,Yes,5,"Wallet (e.g., Paytm, Amazon Pay)",Dine restaurant
24/10/2024 17:14:58,user953@example.com,User 953,user953@example.com,55+,Female,Occasionally,Desserts,Dinner (7 PM - 10 PM),More than ₹1000,5,Yes,2,Yes,1,Credit/Debit Card,Cafes
24/10/2024 17:14:58,user954@example.com,User 954,user954@example.com,55+,Male,Daily,Other,Breakfast (6 AM - 10 AM),More than ₹1000,2,Yes,3,Yes,1,Cash on Delivery,Dine restaurant
24/10/2024 17:14:59,user955@example.com,User 955,user955@example.com,18-24,Non-binary/Other,Daily,Chinese Cuisine,Breakfast (6 AM - 10 AM),Less than ₹200,5,Yes,1,No,2,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:14:59,user956@example.com,User 956,user956@example.com,55+,Non-binary/Other,Occasionally,Indian Cuisine,Lunch (12 PM - 3 PM),₹500 - ₹1000,5,Yes,1,No,5,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:14:59,user957@example.com,User 957,user957@example.com,35-44,Male,Weekly,Desserts,Breakfast (6 AM - 10 AM),More than ₹1000,1,Yes,3,No,2,Net Banking,Cafes
24/10/2024 17:15:00,user958@example.com,User 958,user958@example.com,45-54,Non-binary/Other,Weekly,Chinese Cuisine,Dinner (7 PM - 10 PM),Less than ₹200,1,Yes,1,No,2,Cash on Delivery,Cafes
24/10/2024 17:15:00,user959@example.com,User 959,user959@example.com,55+,Prefer not to say,Occasionally,Chinese Cuisine,Dinner (7 PM - 10 PM),₹500 - ₹1000,5,No,5,Yes,1,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:15:00,user960@example.com,User 960,user960@example.com,55+,Female,Daily,Italian Cuisine,Late Night (After 10 PM),₹200 - ₹500,5,Yes,5,No,2,Cash on Delivery,Dine restaurant
24/10/2024 17:15:00,user961@example.com,User 961,user961@example.com,45-54,Prefer not to say,Daily,Indian Cuisine,Lunch (12 PM - 3 PM),₹200 - ₹500,2,Yes,2,No,2,Net Banking,Dine restaurant
24/10/2024 17:15:01,user962@example.com,User 962,user962@example.com,45-54,Prefer not to say,Occasionally,Indian Cuisine,Late Night (After 10 PM),Less than ₹200,1,No,5,No,3,Credit/Debit Card,Cafes
24/10/2024 17:15:01,user963@example.com,User 963,user963@example.com,55+,Female,Daily,Other,Breakfast (6 AM - 10 AM),Less than ₹200,3,Yes,2,No,3,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:15:01,user964@example.com,User 964,user964@example.com,45-54,Male,Occasionally,Beverages,Dinner (7 PM - 10 PM),Less than ₹200,4,Yes,2,Yes,2,Credit/Debit Card,Dine restaurant
24/10/2024 17:15:02,user965@example.com,User 965,user965@example.com,55+,Male,Occasionally,Italian Cuisine,Breakfast (6 AM - 10 AM),More than ₹1000,2,Yes,1,No,2,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:15:02,user966@example.com,User 966,user966@example.com,35-44,Prefer not to say,Daily,Healthy/Organic,Late Night (After 10 PM),More than ₹1000,4,Yes,4,Yes,4,"UPI (e.g., Google Pay, PhonePe)",Cafes
24/10/2024 17:15:02,user967@example.com,User 967,user967@example.com,45-54,Female,Occasionally,Indian Cuisine,Breakfast (6 AM - 10 AM),₹200 - ₹500,4,Yes,5,No,4,Cash on Delivery,Cafes
24/10/2024 17:15:03,user968@example.com,User 968,user968@example.com,25-34,Female,Monthly,Other,Breakfast (6 AM - 10 AM),More than ₹1000,4,No,1,Yes,2,Credit/Debit Card,Cafes
24/10/2024 17:15:03,user969@example.com,User 969,user969@example.com,55+,Male,Occasionally,Other,Dinner (7 PM - 10 PM),₹200 - ₹500,5,Yes,4,Yes,1,Net Banking,Dine restaurant
24/10/2024 17:15:03,user970@example.com,User 970,user970@example.com,25-34,Non-binary/Other,Occasionally,Italian Cuisine,Lunch (12 PM - 3 PM),₹500 - ₹1000,5,Yes,4,Yes,2,Net Banking,Dine restaurant
24/10/2024 17:15:03,user971@example.com,User 971,user971@example.com,18-24,Non-binary/Other,Monthly,Indian Cuisine,Late Night (After 10 PM),₹200 - ₹500,5,No,5,Yes,2,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:15:04,user972@example.com,User 972,user972@example.com,55+,Female,Daily,Italian Cuisine,Late Night (After 10 PM),₹200 - ₹500,2,No,3,No,1,Credit/Debit Card,Dine restaurant
24/10/2024 17:15:04,user973@example.com,User 973,user973@example.com,25-34,Prefer not to say,Occasionally,Indian Cuisine,Lunch (12 PM - 3 PM),Less than ₹200,4,No,1,No,2,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:15:04,user974@example.com,User 974,user974@example.com,18-24,Prefer not to say,Daily,Other,Dinner (7 PM - 10 PM),Less than ₹200,3,No,5,No,4,Net Banking,Dine restaurant
